cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.03339022946172755,0.5108896757644027,0.151467103815928,0.0,4.800409907191188,1.7016224162699691,1.2007595542397378,0.6587349985799049,0.05300483491719286,-0.11827647324272934
