cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.05402765629485236,0.5074757552601884,0.192181561262792,0.0,4.453840689741258,1.68308242722725,1.1206916458380747,0.6483291688561895,0.0,-0.06363764210357084
