cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.04521663866872408,0.5418655189010737,0.18455717459465862,-0.02777762389916239,4.5451153992000926,1.8082341996153355,1.016609473559749,0.747534335307071,-0.0925040471804263,-0.05386290601978191
