cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.04560226081571036,0.5374886542502488,0.18364563300114276,-0.027394712562680463,4.451421354238872,1.7843760363693442,1.0108767029860306,0.7351443154027881,-0.09376564268090708,-0.04138816957355138
