cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.023022107257329293,0.4141794717912513,0.10354461819019424,0.03156032639987796,3.8372853374865206,1.1860603286594957,1.3031451937033294,0.3654435025110451,0.2517937170887035,-0.07353088061564175
