cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.029064637449938424,0.4709376198610098,0.12821594531400624,0.018899660219270597,4.3524057461541386,1.4967141669435455,1.2731041104832639,0.5334016428533899,0.13660034897378123,-0.07577735727740367
