cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.050581410449587784,0.5595021209145558,0.20020982302449014,-0.04121059544383838,4.544543915675726,1.8575722599304731,0.9622783315270079,0.7869113202073972,-0.1440400297304482,-0.04174633465493728
