cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.03112194230917369,0.4924692563655139,0.13944598694915514,0.011111299101960832,4.564804721472096,1.6029458897873072,1.2491246911530713,0.5922455242950307,0.10208517217257544,-0.09193612156756911
