cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.019605313617654115,0.4096759581716143,0.1045947473972948,0.03003497078458365,3.628438453017419,0.9610329601484477,1.396487198573958,0.23452857803985383,0.3633720476961904,-0.08068054161361915
