cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.027073851253117308,0.4739489887742899,0.12306196619992808,0.025405065237915674,4.487590517037448,1.4495076448984894,1.3847199884227845,0.49243956022793606,0.20318007463760995,-0.0943494247204187
