cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.02013179683166339,0.4658099931099474,0.11187560166037581,0.0325832821336199,4.003516848592948,0.928463255773009,1.6487897012015538,0.22329882561682332,0.395752006669257,-0.061704060777567744
