cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.029720020228902855,0.4922819376890078,0.13539934343781668,0.014741846613171614,4.666024666305919,1.5813072363106488,1.309139578279551,0.5719958901151142,0.13971277936466583,-0.10829870447354446
