cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.020404750281279683,0.45699241524990913,0.10990408852964216,0.03306363515316622,3.9822749985263974,0.9552838872797291,1.610874012847991,0.23682383635116647,0.3832456450149717,-0.06457883806604159
