cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.019672357806399848,0.0,0.0,0.04656172575065287,0.04810117708718881,0.07484530797305942,0.0,0.03180630236126732,0.0,-0.3054522165144951,0.0334330753607471,0.2915067858075157,-0.0425059722688596,0.411192205665956,-0.04217331127333028,-0.026401694602135616,0.10749514283006305,0.07803903171960413,-0.06825354011305342
