cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.010231724048964917,0.0,0.0,0.0,0.03770907571506932,0.0,0.0,0.03284828584478838,-0.021135080808254356,-0.08470444100394903,-0.042049427074524914,0.12113966942992352,0.12313887023198049,0.08086546900830408,-0.1488525849186859,0.0,0.1499785642567319,-0.06693062595478398,-0.05169491278604457
