cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.8031880597095233,4.013824961261902,0.0,-1.8034036955452868,-0.08493082845830087,0.0,-1.437435255927881,0.0,0.0,0.0
