cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.2002002926003297,6.599600021188583,0.20020021100781682,0.0,-0.4004004258849996,0.0,-1.0000000627875267,0.0,0.0,0.0,-1.0,0.01
