,1e-05,5e-05,0.0001,0.0005,0.001,0.005,0.01,0.05,0.1,0.5,1,5
-20,-17636.465745392085,-26991.55602557277,-8374.635335128823,-3470.2342848640337,83.00278901718842,-60174.338714483834,-104079.79754233595,82.0200873984559,100000.0,100000.0,-72849.00629937214,-12983.484403790259
-15,100000.0,-4917.932596504871,-14796.269940624385,-6411.411033703794,-5627.248008874557,-95140.61677442866,-83717.26036345551,100000.0,100000.0,100000.0,-71967.1007105447,-16185.259861060844
-10,-25.272710102299698,85.67198694761294,-24812.85002386888,-93661.16101578178,-93631.160492908,-109656.76080330776,-72582.08594199477,100000.0,100000.0,-82073.92393123033,-70235.8060108945,-19245.02463650856
-5,86.0212203536163,-93418.66249276174,-93349.53407143123,-32748.754664552922,-84707.13176960412,-146330.38719437487,-18397.24255209377,100000.0,100000.0,-79991.66946381965,-62034.54699692593,-22387.595263740386
-1,-92974.37955998397,81.0039920047302,-17648.801507961798,-89730.682692797,-129910.19368314842,-134983.0550433914,100000.0,100000.0,100000.0,-72156.28682545204,-60995.24524326017,-25018.506652865155
0,-93124.38579520954,-41246.06443809059,-41241.55983967878,-93242.5792469706,-163932.11626766936,-136825.88423009228,100000.0,100000.0,100000.0,-73859.2710196801,-60826.27975844,-25696.315328841563
1,-93109.43549188832,80.92158618375129,-18528.94264659086,-87758.73153995612,-128146.79517751304,-179044.6280544271,81.05592390641087,100000.0,-29099.449035275393,-75976.0130048913,-60761.51720283251,-26383.090321604795
5,86.61549653266599,-93260.51654851387,-93426.3925416204,-30787.51926125555,-71195.12212934982,-124529.31980972596,-60160.2393321465,80.62269013636717,-2505.5007632627357,-75654.25939066347,-61939.22925892732,-29230.205582399616
10,-195.9427678964413,85.74414956651287,-24891.721763903803,-93680.58538024362,-93696.08124961914,-108343.98172724203,-66800.4879703421,81.65721740633084,-91010.32937172211,-64076.67756300823,-63064.289610227126,-33062.34134127922
15,100000.0,-5021.532752890169,-14812.507685124054,-6032.103719683359,-4108.711728561625,-92096.94741895016,-90157.33240936186,77.50658564651518,-20934.49233590025,-6751.881369374535,-44758.3423750925,-37286.0295536004
20,-17637.103363783346,-27071.977011990766,-8369.113783879477,-3179.0912128606815,83.6288677239389,-58710.3766639719,-92678.73722776998,78.16368959700696,79.12027107372495,-28411.92239245636,-41049.34381667738,-41927.63164570788
