,Time,traj_x,traj_y,gen_x,gen_y
183,9.336,6.998482251,0.870757219,6.914729816207782,0.7673462528618334
184,9.374,7.046956918,0.870018604,6.953304429971494,0.7567448329506693
185,9.412,7.094921846,0.869806456,6.992052831867162,0.7468008807059797
186,9.45,7.142367609,0.870111899,7.030974567472677,0.7375613036854706
187,9.488,7.189349133,0.870941812,7.0701008659675475,0.729081341278592
188,9.526,7.235950051,0.872311165,7.109434153894599,0.7214082163460636
189,9.564,7.282256991,0.874235793,7.149005015111713,0.7145954052119333
190,9.602,7.328341431,0.876726062,7.188815651850822,0.7086871371642464
191,9.64,7.374249925,0.87978266,7.228897777790484,0.7037327582682416
192,9.678,7.420000643,0.883395215,7.269250253852871,0.6997695350569191
193,9.716,7.464390194,0.887427645,7.309907814229367,0.6968397372717835
194,9.755,7.510986594,0.892199494,7.350861643683358,0.694968846260669
195,9.793,7.557348183,0.897471984,7.394850701204596,0.6949130073275436
196,9.831,7.602259648,0.903056262,7.433021696541247,0.6943451661644157
197,9.869,7.646889264,0.90904982,7.479494035523669,0.6969822816276988
198,9.907,7.691230737,0.915424932,7.515791771292133,0.6979611510502969
199,9.945,7.735297715,0.922158757,7.566643069199826,0.7037789582016474
200,9.983,7.779119976,0.929232696,7.598334096077149,0.7055301323593955
201,10.021,7.822735725,0.936630741,7.657656097019288,0.7155232327930612
202,10.059,7.866186153,0.94433762,7.678603728634714,0.7162942817796454
203,10.096,7.909510452,0.952335256,7.755631990134297,0.7327602175600306
204,10.135,7.952742565,0.960599108,7.748729286856318,0.7278422353999712
205,10.173,7.995907405,0.969095883,7.872372121021495,0.7583730445392877
206,10.211,8.039018219,0.977783149,7.7991630691495475,0.7376005666089263
207,10.25,8.083212599,0.986844897,8.022845529028269,0.7968892042190929
208,10.288,8.126224887,0.995761494,7.799753975956127,0.7392715948743286
209,10.327,8.16918706,1.004710338,8.256188408115781,0.866605572050665
210,10.365,8.213226092,1.013877072,7.67469919373478,0.7251760014878612
211,10.403,8.25608416,1.022749074,8.675091114196867,1.0273585148395916
212,10.441,8.298893891,1.031528156,7.299130066725409,0.7298533228638071
213,10.479,8.341662733,1.040187936,9.321343811462246,1.4487485542936602
214,10.517,8.384402304,1.048707742,7.041715539396542,1.0296386583094486
215,10.556,8.427127707,1.057070136,9.276756429736842,1.9705746552387897
216,10.594,8.470980992,1.065471837,8.283531350120528,1.5254590841359075
217,10.632,8.513728317,1.073467254,8.879430879714953,1.5404516595737574
218,10.67,8.55650808,1.08126316,8.41048508957712,1.2946721552123903
219,10.708,8.599332569,1.088852402,8.844343765973377,1.3263129468176083
220,10.746,8.642212465,1.096231426,8.377706117777658,1.1362302854555266
221,10.784,8.685155131,1.103399194,8.984817012325781,1.2586553169742174
222,10.822,8.72816467,1.110355871,8.24159373000422,1.03161797307911
223,10.86,8.771244419,1.117102499,9.329779837469049,1.33428499618048
224,10.898,8.814396912,1.123641709,7.893044541605375,0.9812132794252888
225,10.936,8.857625773,1.129978626,9.919249853464725,1.6795313248676407
226,10.975,8.902078338,1.136280343,7.572351032760883,1.176119081870508
227,11.013,8.945483079,1.142234434,10.042836813539752,2.1890340452728414
228,11.052,8.990131879,1.148167173,8.539415646730536,1.5560501251237635
229,11.09,9.03374073,1.153787494,9.696797713789753,1.750164000242218
230,11.128,9.077457961,1.159263059,8.622150289378096,1.3244451050158759
231,11.166,9.12129028,1.16460862,9.811501285078835,1.593830861833442
232,11.205,9.166402009,1.169976406,8.317468062252898,1.1609625109412862
233,11.243,9.210484217,1.175108942,10.320767131360594,1.8102604316948316
234,11.282,9.254695207,1.180164434,7.861509432251698,1.2304755241117231
235,11.318,9.297866643,1.185031684,10.637718211122348,2.3775775662351837
236,11.356,9.342331218,1.189993694,8.558050348652415,1.5697873542071608
237,11.395,9.386922573,1.194940442,10.342890254417929,2.0377306281678247
238,11.432,9.432817489,1.20002925,8.755158611429032,1.4142177215911342
239,11.47,9.476481152,1.204900105,10.491200112956877,1.8718684265137926
240,11.508,9.521450508,1.209983987,8.304222565499877,1.2598747507782764
241,11.546,9.566549362,1.215192545,11.05775744925373,2.291626820233689
242,11.584,9.611780764,1.220571971,8.131450396799572,1.4739227855241277
243,11.622,9.6571473,1.2261701,10.92510490424792,2.648644496885641
244,11.66,9.702650937,1.232033584,9.12682612162564,1.5736184483571705
245,11.698,9.748292937,1.23820529,10.758395248473004,1.9160127604138606
246,11.736,9.794073094,1.24472232,8.472931245010603,1.2514945065986436
247,11.774,9.839988715,1.251615864,11.602831731508688,2.459131133399813
248,11.812,9.886031598,1.258910817,7.796968486601079,1.5065155459283728
249,11.85,9.932191015,1.266628483,11.044456257215213,3.3233171856569212
250,11.888,9.978456811,1.274789434,9.162045031884139,1.3245023391565798
251,11.926,10.02480993,1.283406575,11.428635370057748,2.004562080393243
252,11.963,10.07120303,1.292470448,7.525885045829322,1.1913316415528024
253,12.0,10.11633011,1.301686367,12.053404922156357,3.9285435166182627
254,12.038,10.16129324,1.311220111,7.368883024539193,0.6662340405884422
255,12.076,10.20714499,1.321246725,14.16685911242394,4.386762706580049
256,12.114,10.25248442,1.331396533,1.987052306882207,1.1067199044802427
257,12.151,10.29595515,1.341280045,-8.649560697069585,3.7341376446916152
258,12.189,10.33972478,1.351315149,-25.21447996387024,-187.18491362847521
259,12.227,10.38243829,1.361126821,1040897.1471668647,378722.5284866849
260,12.264,10.4293117,1.371844235,-2.9854421732397492e+16,4273575828454323.0
261,12.302,10.46308501,1.379492973,1.4160483398867107e+48,-9.90257827403197e+47
262,12.34,10.50186437,1.388158673,-7.189777715938785e+143,1.9738081437157177e+143
263,12.378,10.53911191,1.396321864,,
264,12.415,10.57381304,1.403739855,,
265,12.453,10.60771102,1.410763131,,
266,12.491,10.63963683,1.417131949,,
267,12.529,10.66928387,1.422797304,,
268,12.567,10.6962486,1.427715052,,
269,12.605,10.7200477,1.431846735,,
270,12.643,10.74014773,1.435159303,,
271,12.681,10.75602376,1.437627669,,
272,12.719,10.76728949,1.439246979,,
273,12.757,10.77383051,1.440046606,,
274,12.795,10.77581077,1.440091153,,
