,Time,traj_x,traj_y,gen_x,gen_y
76,5.273,2.174577413,0.494757129,2.1615818873080044,0.49462799566886945
77,5.311,2.222490877,0.502331337,2.209431261695602,0.5013592099719081
78,5.349,2.269859348,0.510533231,2.2578563123243547,0.5089104637798865
79,5.387,2.316796759,0.519357403,2.3067152721793227,0.5172999752196098
80,5.425,2.363465394,0.528808428,2.3558602227783525,0.526538130911041
81,5.463,2.410034678,0.538898094,2.405141694320158,0.5366277926048043
82,5.501,2.456643485,0.549641182,2.454413457077726,0.5475648082830471
83,5.54,2.504607533,0.561361684,2.503537273956577,0.5593386891405621
84,5.578,2.551489004,0.573472238,2.55238738308931,0.571933403643174
85,5.616,2.598481215,0.586276913,2.600854496136423,0.5853282338029876
86,5.653,2.6442696,0.599421343,2.6488491308224464,0.5994986375485247
87,5.691,2.691230322,0.61362321,2.696304141439963,0.6144170646170471
