,Time,traj_x,traj_y,gen_x,gen_y
64,4.817,1.647901315,0.458759597,1.6593419626706907,0.5587140315521499
65,4.855,1.681137871,0.458298232,1.6866660640353552,0.558477109757353
66,4.893,1.716488127,0.458200465,1.714301588048763,0.5578052320580652
67,4.931,1.75433851,0.458611373,1.7424072745556751,0.5567719520516901
68,4.969,1.794845159,0.459645861,1.77115487615625,0.5554651711702944
69,5.007,1.837920639,0.461384578,1.8007250632072844,0.5539862061389504
70,5.045,1.883269877,0.463877413,1.8313021400498697,0.5524482266465776
71,5.083,1.930432807,0.467148422,1.8630676889883795,0.5509740582040213
72,5.121,1.978842493,0.471199875,1.8961933741376567,0.5496933904734189
73,5.159,2.027912848,0.476016201,1.9308332556407872,0.5487394815181289
74,5.197,2.077125637,0.48156977,1.9671160717794798,0.5482454987257008
75,5.234,2.126092111,0.487827604,2.005138026040712,0.5483406818397218
76,5.273,2.174577413,0.494757129,2.0449566524801948,0.5491465464790914
77,5.311,2.222490877,0.502331337,2.0865863130836813,0.5507733621222595
78,5.349,2.269859348,0.510533231,2.1299957986153744,0.553317132657199
79,5.387,2.316796759,0.519357403,2.1751083613018265,0.5568572784479103
80,5.425,2.363465394,0.528808428,2.2218043147097464,0.5614551675903394
81,5.463,2.410034678,0.538898094,2.2699261133607185,0.567153574924059
82,5.501,2.456643485,0.549641182,2.31928559864319,0.5739770676010446
83,5.54,2.504607533,0.561361684,2.3696728977919226,0.5819332348187625
84,5.578,2.551489004,0.573472238,2.4208663162238317,0.591014606706856
85,5.616,2.598481215,0.586276913,2.472642490230609,0.6012010525128366
86,5.653,2.6442696,0.599421343,2.5247860756940175,0.6124624179580096
87,5.691,2.691230322,0.61362321,2.5770983349769154,0.6247611590785632
88,5.729,2.738024658,0.628542294,2.6294041323323243,0.6380547539647755
89,5.766,2.784574175,0.644185838,2.681557033400824,0.6522977195880953
90,5.804,2.829622838,0.660122881,2.7334423985427625,0.6674431205809687
91,5.842,2.875602006,0.67722367,2.7849785368223348,0.6834435214430048
92,5.88,2.921320147,0.69506996,2.836116127855986,0.700251394737586
93,5.918,2.966833176,0.713655395,2.886836211851414,0.7178190488258488
94,5.956,3.012209944,0.732963321,2.9371470925692074,0.7360981755616404
95,5.994,3.057518068,0.752967634,2.987080499710182,0.7550391397895948
96,6.031,3.102811446,0.773634384,3.036687327147388,0.774590139269596
97,6.07,3.148118384,0.79491979,3.086033213949546,0.7946963580382489
98,6.108,3.193414009,0.816751562,3.1351941778985464,0.8152992211114118
99,6.146,3.238591048,0.839005046,3.18425245529349,0.8363358367896223
100,6.183,3.282336973,0.860924585,3.233292652142249,0.8577386873198025
101,6.221,3.326931365,0.883528765,3.2823982731187105,0.8794356015610709
102,6.259,3.371204262,0.906076169,3.3316486661383977,0.9013500165169929
103,6.297,3.415307224,0.928453666,3.3811164006473007,0.9234015098061192
104,6.335,3.459527415,0.950596352,3.4308650845175666,0.945506563864316
105,6.373,3.504256058,0.972485412,3.480947615540285,0.9675795062702758
106,6.412,3.55114377,0.994702285,3.5314048570901617,0.9895335601830704
107,6.45,3.598169372,1.016132767,3.582264722482623,1.0112819352043958
108,6.488,3.646751736,1.037358752,3.633541648400324,1.0327388921873553
109,6.526,3.696933685,1.058354987,3.6852364345694038,1.0538207250737714
110,6.563,3.748569197,1.079052958,3.7373364248540706,1.0744466174979674
111,6.602,3.801357064,1.099341297,3.7898160042582605,1.0945393497699123
