cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
0.05394353374909517,0.0,-0.08631295238394601,-0.013942598361998383,0.0,0.0,0.0,-0.01051806623232278,1.7847637261385718,-0.10967475631740638,0.0,0.0,0.0,0.030470578885692517,0.0,0.0,-3.5089619522331708,0.9911550339123183,0.3238176675130026,0.023286811611002625,0.0,0.0005
