cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
0.0,-0.012395271285183543,0.0,9.073358510204411,0.0,-0.029026606093333043,0.0,0.0,8.131058478163382,0.0,0.0,0.0,0.0,-0.014634129982387221,0.0,0.0,0.0,-0.9423315761416785,0.0,0.0,-1.0,0.0001
