cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
-4.92649146673583,13.70386661882228,1.3018106943813543,8.718906434732256,0.0,0.0,0.971656305249213,-0.03304754480805452,0.0,0.0
