cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.12289942671303866,0.5300036055632793,0.6132361539844353,-0.8445714832005374,0.16673401665102452,-0.052519873636347615,1.0585587451431555,-0.02935355220330649,-0.02885917120925652,0.0,0.5453788687566531,-0.07577168818665221,0.0,0.0,0.0
