cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
1.7997998288406933,7.200700713541262,0.2002001964389452,0.0,-0.7007007017251753,0.0,-1.000000000213227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005
