cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
1.720320320099333,4.199699700151681,0.3203203204624509,0.0,-0.30030030032614863,0.0,-1.0000000001746756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.005
