cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.1266848607034602,0.5458141887109402,0.6632883622647293,-0.8322828218606603,0.08379515441602152,-0.06336000982944939,0.9880999464688629,-0.13823427201766492,-0.033440204052953545,0.0,0.5497858758855187,-0.09914391585570533,0.0,0.0,0.0
