cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
1.2002001889485712,6.599599596082986,0.20020020113843998,0.0,-0.40040040027645646,0.0,-1.0000000001592002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.01
