cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
1.9999999997960798,4.999999999325435,0.10010010008441121,0.0,-0.20020020017057405,0.0,-0.999999999855994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
