cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3,x^4,ax^3,bx^3,a^2x^2,abx^2,b^2x^2,a^3x,a^2bx,ab^2x,b^3x,a^4,a^3b,a^2b^2,ab^3,b^4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12633524384770067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.401920297749037,-7.067493054895425,2.192172593106901,0.0,-7.778392982313909,5.576930882690321,0.0,0.0,-2.121784176479295,1.6961083249459725,0.0,0.0,0.0,0.0,0.0
