cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
2.000000020452624,7.999999996278284,0.10010009825458015,0.0,-0.5005005000344236,0.0,-0.9999999984516649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
