cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
261.5787308014505,438.63362010785795,0.0,19.85774528471719,0.0,0.0,-411.01421058494026,0.0,0.0,0.0,-343.2224723073244,0.0,0.0,0.0,0.0,-113.07649102725863,0.0,0.0,0.0,0.0,0.0,-13.729084878168837,0.0,0.0,0.0,0.0,0.0,0.0
