cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.0,0.19095336359574516,0.0,-0.7636335968715932,0.0,0.0,0.5952387536418183,-0.9601176461804395,0.0,0.0,-0.05887470952847684,-0.07491435770458804,0.0,0.0,0.0,0.057229440323435375,0.9151470134978029,0.0,0.0,0.0,0.058028434002682726,0.05324118349290327,0.19955546015408296,-0.03829102142802288,0.0,0.08370489969151494,0.0,0.0,1.0,0.001
