cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.07772344642012605,0.0,0.08582048276649784,-0.03691028392346487,-0.04329427479039542,0.09124854861641103,0.09961115661879592,0.0,-0.059802028157904086,0.08255855412289068,-0.1423772104663584,0.03933951584622734,0.0,-0.045188339722719635,0.07187868058332456,0.11843729090069856,0.0,-0.0575131948881041,0.0,0.0,0.0416325182593568,0.07182965734129894,-0.10978494307580704,0.09091050028539953,-0.04955382078908703,0.0,0.11595226285182697,0.08777872133549801,0.0,0.001
