x,a,b,rrate,t,Time
-2.051216884517946,0.6,4.5,-8.122472121994527,0.0,0
-2.051216884517946,0.6024024024024024,4.498498498498498,-8.123973623496028,0.02,1
-2.051107238365258,0.6048048048048048,4.496996996996997,-8.124125712826071,0.04,2
-2.0509057631220147,0.6072072072072072,4.495495495495495,-8.123147852125784,0.06,3
-2.0506273822777676,0.6096096096096096,4.493993993993994,-8.121223988848117,0.08,4
-2.0502845900229674,0.6120120120120119,4.4924924924924925,-8.11850820776445,0.1,5
-2.0498878430090475,0.6144144144144144,4.490990990990991,-8.115129515757866,0.12,6
-2.0494458902687276,0.6168168168168168,4.48948948948949,-8.11119588192864,0.14,7
-2.048966050611688,0.6192192192192192,4.487987987987988,-8.106797641689784,0.16,8
-2.0484544455531677,0.6216216216216216,4.486486486486487,-8.10201036003312,0.18,9
-2.04791619469665,0.624024024024024,4.484984984984985,-8.096897236517439,0.2,10
-2.0473555794827396,0.6264264264264264,4.483483483483483,-8.091511123033829,0.22,11
-2.046776180331993,0.6288288288288288,4.481981981981982,-8.085896215141286,0.24,12
-2.046180991442136,0.6312312312312313,4.48048048048048,-8.080089468736887,0.26,13
-2.045572516839459,0.6336336336336336,4.478978978978979,-8.07412178596778,0.28,14
-2.0449528507188646,0.636036036036036,4.4774774774774775,-8.068019007512156,0.3,15
-2.044323744625665,0.6384384384384384,4.475975975975976,-8.061802742544929,0.32,16
-2.0436866636239,0.6408408408408408,4.474474474474475,-8.055491062748088,0.34,17
-2.043042833250672,0.6432432432432432,4.472972972972973,-8.049099082517824,0.36,18
-2.0423932787648083,0.6456456456456456,4.471471471471472,-8.04263944395952,0.38,19
-2.0417388579530433,0.648048048048048,4.46996996996997,-8.036122722256223,0.4,20
-2.0410802885509614,0.6504504504504505,4.468468468468468,-8.029557764465359,0.42,21
-2.0404181711631084,0.6528528528528528,4.466966966966967,-8.022951972670842,0.44,22
-2.0397530084218047,0.6552552552552552,4.465465465465465,-8.016311540631945,0.46,23
-2.0390852210028547,0.6576576576576576,4.463963963963964,-8.009641651572819,0.48,24
-2.0384151610148047,0.66006006006006,4.4624624624624625,-8.002946643502575,0.5,25
-2.037743123193455,0.6624624624624624,4.460960960960961,-7.9962301474056865,0.52,26
-2.03706935426232,0.6648648648648648,4.45945945945946,-7.989495202764658,0.54,27
-2.0363940607603723,0.6672672672672673,4.457957957957958,-7.9827443541424,0.56,28
-2.0357174155888007,0.6696696696696697,4.456456456456457,-7.975979731938183,0.58,29
-2.035039563487096,0.6720720720720721,4.454954954954955,-7.969203119918296,0.6,30
-2.034360625614147,0.6744744744744744,4.453453453453453,-7.962416011694098,0.62,31
-2.0336807033811377,0.6768768768768768,4.451951951951952,-7.955619657962447,0.64,32
-2.032999881658877,0.6792792792792792,4.45045045045045,-7.94881510602457,0.66,33
-2.0323182314620425,0.6816816816816816,4.448948948948949,-7.9420032328500625,0.68,34
-2.031635812195969,0.684084084084084,4.4474474474474475,-7.935184772744074,0.7000000000000001,35
-2.030952673537544,0.6864864864864865,4.445945945945946,-7.928360340501948,0.72,36
-2.0302688570100353,0.6888888888888889,4.444444444444445,-7.921530450790062,0.74,37
-2.0295843973018437,0.6912912912912913,4.442942942942943,-7.914695534370321,0.76,38
