cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.3946432219635714,0.0,0.0,0.0,0.0,0.019960599887246053,0.0,-20.0,0.05
