cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.19121238598380494,0.0,0.0,0.0,0.0,0.020578536940975712,0.0,-10.0,0.05
