cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.09907009360781242,0.0,0.0,0.0,0.0,0.10050141857250164,0.0,-1.0,0.01
