cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.10443772017640048,0.0,0.0,0.0,0.0,0.019637107601541,0.0,-5.0,0.05
