cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.294248846215494,0.0,0.0,0.0,0.0,0.01928291733653751,0.0,-15.0,0.05
