cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.39641985074094277,0.0,0.0,0.0,0.0,0.02018813938949041,0.0,-20.0,0.05
