cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.18628630502096058,0.0,0.0,0.0,0.0,0.19868077473347906,0.0,-1.0,0.005
