cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.39994023658790706,0.0,0.0,0.0,0.0,0.020237143232418178,0.0,-20.0,0.05
