cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.014880338682292018,0.0,0.0,0.0,0.0,0.019143488332224148,0.0,-1.0,0.05
