cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.11737346994718689,0.0,0.0,0.0,0.0,0.0927247789728888,0.0,-1.0,0.01
