x,a,b,rrate,t,Time
-2.640019091724329,1.4,7.5,-13.409102414006853,0.0,0
-2.640019091724329,1.4016016016016015,7.495495495495495,-13.413606918511357,0.01,1
-2.6398841559294066,1.4032032032032031,7.490990990990991,-13.415974079190356,0.02,2
-2.639632388732841,1.4048048048048047,7.486486486486487,-13.416490956455842,0.03,3
-2.6392794751623887,1.4064064064064064,7.481981981981982,-13.415406462058382,0.04,4
-2.6388389978679516,1.408008008008008,7.4774774774774775,-13.412936292528727,0.05,5
-2.63832271439404,1.4096096096096096,7.472972972972973,-13.409267262889632,0.06,6
-2.6377407992120525,1.4112112112112112,7.468468468468468,-13.404561103015045,0.07,7
-2.6371020546228148,1.4128128128128128,7.463963963963964,-13.398957775523646,0.08,8
-2.636414094262561,1.4144144144144144,7.45945945945946,-13.392578369819383,0.09,9
-2.6356835025727188,1.416016016016016,7.454954954954955,-13.38552762224703,0.1,10
-2.6349159732365823,1.4176176176176176,7.45045045045045,-13.377896107601408,0.11,11
-2.6341164292510086,1.4192192192192192,7.445945945945946,-13.369762142604307,0.12,12
-2.633289126992317,1.4208208208208208,7.441441441441442,-13.361193437566438,0.13,13
-2.6324377463541446,1.4224224224224222,7.436936936936937,-13.352248528353329,0.14,14
-2.631565468781112,1.4240240240240238,7.4324324324324325,-13.342978017011028,0.15,15
-2.630675044794886,1.4256256256256254,7.427927927927928,-13.333425645991799,0.16,16
-2.629768852407067,1.427227227227227,7.423423423423423,-13.323629227847725,0.17,17
-2.6288489476344,1.4288288288288287,7.418918918918919,-13.313621449516557,0.18,18
-2.62791710817413,1.4304304304304303,7.414414414414415,-13.303430567888435,0.19,19
-2.6269748711588403,1.4320320320320319,7.40990990990991,-13.293081011190107,0.2,20
-2.626023565788831,1.4336336336336335,7.405405405405405,-13.282593898829452,0.21,21
-2.6250643415341615,1.435235235235235,7.400900900900901,-13.271987490681642,0.22,22
-2.6240981925061098,1.4368368368368367,7.396396396396397,-13.261277575345101,0.23,23
-2.6231259785174084,1.4384384384384383,7.391891891891892,-13.250477805626844,0.24,24
-2.622148443280756,1.44004004004004,7.387387387387387,-13.239599988411683,0.25,25
-2.6211662301344414,1.4416416416416415,7.382882882882883,-13.228654335108715,0.26,26
-2.620179895631331,1.4432432432432432,7.378378378378378,-13.21764967803346,0.27,27
-2.619189921281881,1.4448448448448448,7.373873873873874,-13.206593657359884,0.28,28
-2.6181967237023867,1.4464464464464464,7.36936936936937,-13.195492882648367,0.29,29
-2.6172006633855327,1.448048048048048,7.364864864864865,-13.184353072412152,0.3,30
-2.616202052280759,1.4496496496496496,7.36036036036036,-13.173179174713809,0.31,31
-2.6152011603464396,1.4512512512512512,7.3558558558558556,-13.161975471376236,0.32,32
-2.614198221213781,1.4528528528528528,7.351351351351352,-13.150745668040543,0.33,33
-2.613193437083299,1.4544544544544544,7.346846846846847,-13.13949297199883,0.34,34
-2.6121869829582316,1.456056056056056,7.342342342342342,-13.128220159466945,0.35000000000000003,35
-2.611179010305038,1.4576576576576576,7.337837837837838,-13.116929633734955,0.36,36
-2.610169650218834,1.4592592592592593,7.333333333333333,-13.105623475437195,0.37,37
-2.609159016161001,1.4608608608608609,7.328828828828829,-13.0943034860139,0.38,38
-2.60814720632705,1.4624624624624625,7.324324324324325,-13.082971225290459,0.39,39
-2.607134305694895,1.4640640640640639,7.31981981981982,-13.071628043973789,0.4,40
-2.6061203877968806,1.4656656656656657,7.315315315315315,-13.060275111756377,0.41000000000000003,41
-2.6051055162529826,1.467267267267267,7.3108108108108105,-13.048913441624347,0.42,42
-2.6040897460975336,1.4688688688688687,7.306306306306307,-13.037543910884644,0.43,43
-2.603073124927408,1.4704704704704703,7.301801801801802,-13.026167279356223,0.44,44
-2.6020556938958124,1.472072072072072,7.297297297297297,-13.014784205109557,0.45,45
-2.6010374885725427,1.4736736736736735,7.292792792792793,-13.003395258086488,0.46,46
-2.600018539688746,1.4752752752752751,7.288288288288288,-12.992000931887311,0.47000000000000003,47
-2.5989988737817646,1.4768768768768767,7.283783783783784,-12.98060165397286,0.48,48
-2.5979785137535383,1.4784784784784784,7.2792792792792795,-12.969197794495852,0.49,49
-2.596957479354213,1.48008008008008,7.274774774774775,-12.957789673946587,0.5,50
-2.5959357876010225,1.4816816816816816,7.27027027027027,-12.946377569772952,0.51,51
-2.594913453141152,1.4832832832832832,7.2657657657657655,-12.93496172211305,0.52,52
-2.593890488566116,1.4848848848848848,7.261261261261261,-12.923542338760033,0.53,53
-2.592866904684158,1.4864864864864864,7.256756756756757,-12.912119599462464,0.54,54
