cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.0019890484335536424,-0.0043615187562563735,0.0,0.0,0.0,0.0,0.036676825789240676,1.0007624776740638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12838418402444643,-0.011437469995491856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15206471045720235,-0.004188154797254945,0.001170447564400238,0.0,0.0
