cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.0019925939411708816,-0.001012219776551256,0.0,0.0,0.0,0.0,0.0,0.9998324514461425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00518009969669494,-0.006172873870734535,-0.0008316243029570654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013902734878929556,-0.00977431672416052,0.0036878108444952534,0.0,0.0
