cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.0,-0.03769964892690278,0.0,-17.892283660178034,0.0,0.028939922865399256,0.0,0.0,9.810667554664136,0.0,0.0,0.0,0.0,0.060276579748091995,0.0,0.0,0.0,14.022538488123848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04952068218995686,0.0,0.0,0.0,0.0,-5.940957594096283,0.0,0.0,0.0,1.0,5e-05
