cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,0.0,0.030322538419093856,0.0,0.01388873490176063,0.021489872649189137,-0.0200257925457599,-0.07224048734276524,-0.04198969092802327,0.11928726255930341,0.11625085566606963,0.021295791277873496,-0.12428314213557759,0.01632799734086964,0.11135139143445254,-0.0644743409575296,-0.047800003333495183
