cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.7997997534610892,7.200700590582833,0.2002002002233363,0.0,-0.7007006902104798,0.0,-0.999999985867436,0.0,0.0,0.0,1.0,0.005
