cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
-8.143120395209493,16.24151389501172,0.5995294491976978,10.30204059029607,0.0,0.0,1.16972962718663,-0.01605375869443833,0.0,0.0
