cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
0.35955948934095777,6.000500482561036,0.4404404502713998,0.0,-0.5005004993268488,0.0,-1.0000000018415394,0.0,0.0,0.0,1.0,0.005
