cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
0.9999998915388072,8.499999608455571,0.06673339883885425,0.0,-0.18351684195118284,0.0,-0.9999999566270541,0.0,0.0,0.0
