cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
0.828938868280184,0.24872001638775662,0.0,-0.47729333828221376,0.0,0.0,0.07241641369543676,0.0,0.0,0.0,-0.5471258320080895,-0.0650674724832944,0.0,0.0,0.0,-0.31424161938721157,0.0,0.0,0.0,0.0,0.0
