cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-27.233314588475093,-21.176345382728776,0.0,21.08598545388778,0.0,0.0,29.160287697403984,0.0,0.0,0.0,11.324076619676461,0.0,0.0,0.0,0.0,1.4762353489945663,0.0,0.0,0.0,0.0,0.0
