cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
0.7526105764415227,0.1825021122634447,0.0,-0.4448626986561949,0.0,0.0,0.09509721817493692,0.0,0.0,0.0,-0.5776048128658313,-0.06709826965082384,0.0,0.0,0.0,-0.3088910756447086,0.0,0.0,0.0,0.0,0.0
