cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
0.7032424007745639,0.06775754198941043,0.0,-0.4356696748043345,0.0,0.0,0.2935685471815777,0.0,0.0,0.0,-0.39667842860012503,-0.06733252106579897,0.0,0.0,0.0,-0.26112727507066236,0.0,0.0,0.0,0.0,0.0
