cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-0.36596397787989576,-1.5880530768931085,0.0,-1.2154587009009796,0.0,0.0,6.238183050443678,0.39303007812228935,0.0,0.0,5.54606766105811,0.13692380589001316,0.0,0.0,0.0,1.143143399749239,0.0,0.0,0.0,0.0,0.0
