cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-22.5929888352692,-14.508188687026806,0.0,18.752732377436505,0.0,0.0,22.060402573153407,0.0,0.0,0.0,7.842986440885711,0.0,0.0,0.0,0.0,0.9466152808493948,0.0,0.0,0.0,0.0,0.0
