cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-24.740556556768354,-17.31476696740453,0.0,19.977138543033732,0.0,0.0,25.14255262093075,0.0,0.0,0.0,9.28503608770119,0.0,0.0,0.0,0.0,1.1586613289176009,0.0,0.0,0.0,0.0,0.0
