cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-33.3356133072976,-29.535018658045242,0.0,24.009804870467946,0.0,0.0,38.218037926648215,0.0,0.0,0.0,15.907334665672103,0.0,0.0,0.0,0.0,2.201389895455663,0.0,0.0,0.0,0.0,0.0
