cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,-0.07648708229472986,-0.11054363933810873,0.09957441908789957,0.0,0.0,0.0,-1.5521541766148035,-0.6041811545669611,-0.04538786223434977,-0.07228993607117398,-0.4268743864678041,0.5597674798137773,0.0,0.0,-0.053426452964809766,0.11635489764970094
